"vid_id","ad_view"
"VID_18019",7
"VID_22984",3
"VID_8154",5
"VID_19990",9
"VID_17901",3
"VID_17041",10
"VID_9828",7
"VID_23740",4
"VID_19412",2
"VID_17039",6
"VID_8706",3
"VID_7394",3
"VID_14134",4
"VID_5890",10
"VID_14399",16
"VID_7827",5
"VID_20442",3
"VID_2500",8
"VID_21816",2
"VID_4216",6
"VID_100",3
"VID_22926",3
"VID_8999",14
"VID_7691",6
"VID_20827",6
"VID_4087",10
"VID_8657",11
"VID_9619",3
"VID_21740",3
"VID_20247",1
"VID_23181",10
"VID_18828",5
"VID_5676",8
"VID_22701",11
"VID_7679",2
"VID_228",2
"VID_19112",5
"VID_14634",11
"VID_3930",10
"VID_11671",4
"VID_2092",6
"VID_1977",2
"VID_18959",2
"VID_22666",3
"VID_8783",3
"VID_1186",4
"VID_16475",6
"VID_17367",4
"VID_16988",3
"VID_17835",3
"VID_890",2
"VID_4957",3
"VID_8697",1
"VID_1939",8
"VID_12862",6
"VID_10572",3
"VID_1892",9
"VID_14055",3
"VID_1365",2
"VID_5384",10
"VID_22476",2
"VID_8200",8
"VID_18925",2
"VID_20114",4
"VID_1063",6
"VID_14279",5
"VID_19973",4
"VID_4045",6
"VID_20569",4
"VID_22752",2
"VID_6962",6
"VID_2903",8
"VID_18510",5
"VID_19949",7
"VID_19286",5
"VID_5943",8
"VID_12941",4
"VID_11090",21
"VID_5683",4
"VID_17231",7
"VID_10534",4
"VID_337",2
"VID_18156",2
"VID_7596",3
"VID_12149",7
"VID_2797",4
"VID_13125",8
"VID_12749",6
"VID_18413",3
"VID_17214",3
"VID_6883",4
"VID_16992",7
"VID_18236",3
"VID_11550",4
"VID_13491",4
"VID_12350",5
"VID_22754",2
"VID_14377",2
"VID_16912",5
"VID_1558",13
"VID_13598",6
"VID_668",2
"VID_1092",15
"VID_15185",4
"VID_18649",5
"VID_1434",8
"VID_208",2
"VID_7343",7
"VID_18539",3
"VID_8411",8
"VID_24",4
"VID_20761",6
"VID_17662",3
"VID_13081",3
"VID_12716",5
"VID_21060",2
"VID_17592",4
"VID_15020",6
"VID_15647",2
"VID_15923",4
"VID_4144",3
"VID_1540",8
"VID_13704",4
"VID_1480",6
"VID_10095",6
"VID_2405",2
"VID_8124",2
"VID_23317",3
"VID_15423",5
"VID_13716",8
"VID_9902",2
"VID_12130",2
"VID_7658",8
"VID_15362",3
"VID_7339",5
"VID_5374",13
"VID_4049",16
"VID_3944",5
"VID_12959",3
"VID_4276",15
"VID_8731",5
"VID_4551",6
"VID_336",1
"VID_12703",3
"VID_3608",8
"VID_17422",2
"VID_2946",4
"VID_5383",12
"VID_1812",3
"VID_4335",9
"VID_7795",3
"VID_1964",4
"VID_15535",4
"VID_19168",6
"VID_431",2
"VID_11714",5
"VID_7026",4
"VID_4505",5
"VID_23601",3
"VID_18229",3
"VID_13746",7
"VID_12668",3
"VID_17587",3
"VID_4477",1
"VID_2765",2
"VID_17823",6
"VID_2818",5
"VID_19427",4
"VID_6597",3
"VID_1895",6
"VID_20522",4
"VID_4591",4
"VID_20274",8
"VID_6001",10
"VID_16558",18
"VID_17645",2
"VID_3517",6
"VID_9907",3
"VID_11602",4
"VID_4926",6
"VID_3296",9
"VID_20455",3
"VID_10088",5
"VID_3211",11
"VID_8067",3
"VID_5715",10
"VID_4024",2
"VID_20629",4
"VID_8370",3
"VID_18546",3
"VID_9853",2
"VID_19881",2
"VID_9224",5
"VID_10666",5
"VID_13737",9
"VID_14889",4
"VID_21279",6
"VID_4502",5
"VID_18160",3
"VID_20747",2
"VID_21245",3
"VID_18364",4
"VID_8008",2
"VID_11760",4
"VID_5400",6
"VID_9626",12
"VID_19646",6
"VID_5542",8
"VID_10640",10
"VID_4583",4
"VID_3949",5
"VID_11025",16
"VID_23204",7
"VID_21212",4
"VID_22960",4
"VID_10228",6
"VID_17897",4
"VID_8424",1
"VID_22187",2
"VID_7304",9
"VID_7678",2
"VID_16059",7
"VID_20692",3
"VID_7539",4
"VID_19302",6
"VID_5283",16
"VID_9535",5
"VID_11019",5
"VID_8341",3
"VID_5356",2
"VID_16881",2
"VID_1829",2
"VID_23521",4
"VID_23280",3
"VID_10968",6
"VID_10790",2
"VID_22278",10
"VID_21524",7
"VID_5874",5
"VID_21184",5
"VID_22171",4
"VID_15896",5
"VID_7272",6
"VID_16579",4
"VID_21197",7
"VID_9474",4
"VID_18246",3
"VID_7447",2
"VID_9869",6
"VID_5790",6
"VID_11435",3
"VID_15773",11
"VID_8099",16
"VID_6277",7
"VID_19303",3
"VID_11782",3
"VID_6446",8
"VID_4656",6
"VID_14012",7
"VID_9361",6
"VID_15986",4
"VID_22525",3
"VID_3833",8
"VID_19468",3
"VID_11977",3
"VID_13217",4
"VID_6992",2
"VID_6270",4
"VID_11217",3
"VID_17490",3
"VID_6959",4
"VID_16517",10
"VID_20067",3
"VID_3070",4
"VID_1189",5
"VID_23649",6
"VID_6180",7
"VID_4480",4
"VID_13384",5
"VID_10290",3
"VID_4581",3
"VID_22887",3
"VID_6457",7
"VID_13762",13
"VID_18542",4
"VID_9801",4
"VID_11103",6
"VID_7711",6
"VID_14161",7
"VID_23339",8
"VID_20135",4
"VID_19661",3
"VID_12899",6
"VID_12340",2
"VID_2401",6
"VID_17212",3
"VID_3202",4
"VID_20365",4
"VID_18244",6
"VID_18303",4
"VID_15127",3
"VID_13008",4
"VID_4586",4
"VID_10263",6
"VID_1669",4
"VID_15328",5
"VID_152",4
"VID_23303",2
"VID_20005",2
"VID_16850",4
"VID_20590",3
"VID_9768",2
"VID_5562",3
"VID_14263",3
"VID_13279",6
"VID_22513",2
"VID_6736",5
"VID_20445",2
"VID_15361",4
"VID_17184",3
"VID_5893",5
"VID_8905",4
"VID_11192",5
"VID_22717",7
"VID_12437",5
"VID_2701",3
"VID_7738",2
"VID_9891",3
"VID_4317",8
"VID_15183",9
"VID_9983",5
"VID_18132",2
"VID_4599",3
"VID_18639",6
"VID_12270",12
"VID_2651",12
"VID_8985",4
"VID_14423",3
"VID_2853",5
"VID_18193",4
"VID_10658",2
"VID_9554",9
"VID_7550",3
"VID_4022",12
"VID_9406",2
"VID_20802",4
"VID_22958",3
"VID_4822",6
"VID_4019",7
"VID_1060",16
"VID_16383",7
"VID_3757",5
"VID_5734",6
"VID_19520",6
"VID_16538",11
"VID_17185",3
"VID_10162",3
"VID_23087",10
"VID_9052",3
"VID_8308",6
"VID_11649",7
"VID_3607",7
"VID_13176",2
"VID_7120",2
"VID_22554",3
"VID_6803",3
"VID_17510",4
"VID_21998",2
"VID_14",2
"VID_23662",4
"VID_4031",15
"VID_5774",4
"VID_4447",15
"VID_12869",3
"VID_17320",10
"VID_11676",6
"VID_12920",4
"VID_20996",5
"VID_18892",2
"VID_14064",4
"VID_2010",4
"VID_8552",2
"VID_12166",2
"VID_16078",2
"VID_18300",4
"VID_23144",10
"VID_23709",11
"VID_15227",6
"VID_14021",2
"VID_11117",5
"VID_2004",5
"VID_2364",2
"VID_11903",3
"VID_11490",3
"VID_11304",2
"VID_12665",2
"VID_11014",10
"VID_1537",8
"VID_4202",4
"VID_12617",8
"VID_12386",10
"VID_21023",11
"VID_7214",4
"VID_14525",3
"VID_6692",5
"VID_15042",3
"VID_5924",2
"VID_2224",3
"VID_22354",6
"VID_10177",3
"VID_5389",2
"VID_21308",3
"VID_20928",8
"VID_1353",5
"VID_4433",1
"VID_20128",3
"VID_16397",2
"VID_16301",4
"VID_12633",2
"VID_23568",2
"VID_9772",4
"VID_4150",4
"VID_8952",7
"VID_12614",12
"VID_21457",2
"VID_22487",3
"VID_10837",7
"VID_9883",11
"VID_20384",4
"VID_3515",6
"VID_5005",3
"VID_2807",3
"VID_23309",5
"VID_21550",7
"VID_3061",3
"VID_10299",3
"VID_11001",6
"VID_8045",4
"VID_14682",5
"VID_10268",6
"VID_5779",4
"VID_5367",4
"VID_18298",2
"VID_22470",5
"VID_8967",4
"VID_12963",4
"VID_3639",3
"VID_21789",5
"VID_15815",2
"VID_4203",5
"VID_6381",8
"VID_5973",9
"VID_20081",6
"VID_8587",3
"VID_3288",12
"VID_19558",7
"VID_12063",5
"VID_15190",8
"VID_19502",11
"VID_14412",7
"VID_5728",6
"VID_1541",9
"VID_17163",5
"VID_14640",7
"VID_14394",7
"VID_16293",9
"VID_20372",3
"VID_2762",4
"VID_16040",2
"VID_10359",8
"VID_2916",6
"VID_14826",6
"VID_1554",4
"VID_13362",11
"VID_15985",4
"VID_6157",14
"VID_19775",5
"VID_8677",4
"VID_12593",1
"VID_11555",3
"VID_10180",11
"VID_7281",2
"VID_19200",2
"VID_18507",4
"VID_13765",6
"VID_18802",8
"VID_2428",13
"VID_22193",3
"VID_8915",7
"VID_4402",3
"VID_6197",11
"VID_23263",4
"VID_16324",8
"VID_16725",3
"VID_10683",6
"VID_14246",3
"VID_10059",3
"VID_16656",4
"VID_17275",2
"VID_591",5
"VID_17916",6
"VID_361",4
"VID_21848",2
"VID_7693",5
"VID_21847",9
"VID_12198",3
"VID_2129",4
"VID_3080",5
"VID_22803",3
"VID_969",4
"VID_10161",3
"VID_19085",6
"VID_7744",5
"VID_4304",5
"VID_6231",3
"VID_19763",3
"VID_1542",3
"VID_8180",13
"VID_18962",2
"VID_7258",3
"VID_11587",2
"VID_10283",6
"VID_18692",8
"VID_19813",5
"VID_18168",4
"VID_15844",2
"VID_6875",7
"VID_4099",3
"VID_5489",6
"VID_7357",5
"VID_13020",3
"VID_1146",7
"VID_19336",3
"VID_2188",10
"VID_13383",3
"VID_18645",11
"VID_9",4
"VID_4369",3
"VID_10525",2
"VID_837",3
"VID_15197",3
"VID_4776",2
"VID_11796",2
"VID_8082",3
"VID_15852",3
"VID_22425",5
"VID_3551",9
"VID_21555",5
"VID_6283",3
"VID_21339",3
"VID_4552",4
"VID_4496",4
"VID_22851",7
"VID_33",3
"VID_4228",6
"VID_19597",2
"VID_21870",7
"VID_4652",3
"VID_14972",4
"VID_1408",4
"VID_10738",5
"VID_21500",4
"VID_18199",3
"VID_7610",2
"VID_15713",7
"VID_6689",9
"VID_4672",7
"VID_5927",2
"VID_4332",7
"VID_946",4
"VID_4513",3
"VID_3091",4
"VID_18099",5
"VID_1249",9
"VID_11207",2
"VID_18054",3
"VID_20142",1
"VID_17136",7
"VID_16483",4
"VID_102",3
"VID_19883",3
"VID_7418",4
"VID_1436",8
"VID_21104",5
"VID_6601",5
"VID_12925",2
"VID_23526",3
"VID_10373",3
"VID_13688",2
"VID_22400",9
"VID_2450",6
"VID_15393",3
"VID_2648",8
"VID_18881",4
"VID_7290",3
"VID_19835",4
"VID_12168",3
"VID_23510",3
"VID_17461",5
"VID_10966",7
"VID_1462",6
"VID_18383",3
"VID_13658",11
"VID_14678",4
"VID_8217",10
"VID_9278",5
"VID_5193",6
"VID_1978",9
"VID_2655",28
"VID_2283",6
"VID_20377",3
"VID_1538",7
"VID_5764",2
"VID_6213",12
"VID_18852",4
"VID_18267",3
"VID_15039",4
"VID_5959",7
"VID_22931",7
"VID_1321",4
"VID_17676",2
"VID_18921",3
"VID_14791",5
"VID_21495",4
"VID_6570",2
"VID_2700",2
"VID_16589",3
"VID_18376",4
"VID_891",4
"VID_738",3
"VID_13266",7
"VID_23251",3
"VID_16498",3
"VID_23265",4
"VID_16164",2
"VID_779",3
"VID_7986",7
"VID_19349",8
"VID_2346",3
"VID_17752",5
"VID_3429",12
"VID_3290",7
"VID_2659",9
"VID_1449",9
"VID_15376",6
"VID_21154",7
"VID_10758",6
"VID_3403",6
"VID_9283",6
"VID_21863",5
"VID_12530",3
"VID_17712",2
"VID_10412",5
"VID_4473",4
"VID_13480",7
"VID_1047",5
"VID_4385",4
"VID_22576",6
"VID_7369",4
"VID_9325",3
"VID_808",3
"VID_4016",2
"VID_3664",5
"VID_13543",10
"VID_3781",15
"VID_7601",3
"VID_2326",4
"VID_1166",5
"VID_2017",4
"VID_15861",4
"VID_15526",6
"VID_11073",9
"VID_23553",2
"VID_21554",3
"VID_17164",5
"VID_8699",3
"VID_6979",4
"VID_19528",3
"VID_15329",4
"VID_17902",4
"VID_19209",5
"VID_9759",3
"VID_1641",5
"VID_2047",10
"VID_16224",2
"VID_20758",6
"VID_17410",2
"VID_2362",3
"VID_2774",3
"VID_5569",15
"VID_15722",3
"VID_3985",4
"VID_17546",3
"VID_22256",2
"VID_15767",14
"VID_2446",1
"VID_2426",2
"VID_22748",3
"VID_8250",4
"VID_1076",8
"VID_10845",7
"VID_14024",3
"VID_14066",5
"VID_6495",4
"VID_11083",14
"VID_9712",2
"VID_492",2
"VID_20815",3
"VID_12344",6
"VID_22058",14
"VID_23523",3
"VID_13752",4
"VID_6415",5
"VID_7582",7
"VID_16220",3
"VID_14850",2
"VID_12012",3
"VID_16394",5
"VID_9670",4
"VID_3890",7
"VID_18341",7
"VID_9101",3
"VID_17846",3
"VID_9912",4
"VID_11472",2
"VID_3341",5
"VID_4752",4
"VID_2744",6
"VID_4607",11
"VID_5427",8
"VID_1585",3
"VID_21553",2
"VID_2915",11
"VID_762",4
"VID_6186",4
"VID_6989",6
"VID_17223",4
"VID_18860",3
"VID_20161",5
"VID_2578",7
"VID_5233",12
"VID_2441",5
"VID_13270",8
"VID_20433",4
"VID_3644",3
"VID_1514",11
"VID_22481",3
"VID_14913",4
"VID_16026",7
"VID_17704",2
"VID_17379",4
"VID_6630",2
"VID_15734",6
"VID_1494",7
"VID_21836",3
"VID_14953",4
"VID_15288",7
"VID_9404",3
"VID_5406",4
"VID_1817",3
"VID_19464",4
"VID_5768",7
"VID_19788",4
"VID_10808",2
"VID_17505",5
"VID_15995",5
"VID_7354",2
"VID_20351",4
"VID_4782",4
"VID_15485",4
"VID_8619",3
"VID_22605",2
"VID_20207",3
"VID_3174",15
"VID_23315",3
"VID_12199",2
"VID_17773",4
"VID_12548",7
"VID_11431",7
"VID_6709",3
"VID_10822",4
"VID_8464",6
"VID_11700",2
"VID_15946",8
"VID_22427",5
"VID_3670",7
"VID_19079",9
"VID_16611",9
"VID_17858",2
"VID_20749",2
"VID_6217",4
"VID_17338",6
"VID_5399",5
"VID_5468",3
"VID_3557",7
"VID_23505",2
"VID_12088",2
"VID_7221",11
"VID_18481",8
"VID_13192",3
"VID_16863",2
"VID_5054",9
"VID_12975",3
"VID_21783",7
"VID_9357",4
"VID_8894",3
"VID_3305",9
"VID_4707",4
"VID_8448",6
"VID_17151",2
"VID_9846",4
"VID_15154",15
"VID_16794",3
"VID_121",3
"VID_7847",6
"VID_16209",4
"VID_18075",4
"VID_2791",2
"VID_2802",4
"VID_18955",5
"VID_15870",7
"VID_3808",11
"VID_22619",3
"VID_18407",2
"VID_4381",8
"VID_5156",4
"VID_8299",3
"VID_4166",13
"VID_339",1
"VID_8476",12
"VID_10494",3
"VID_15819",2
"VID_16240",6
"VID_4179",8
"VID_19261",5
"VID_13150",4
"VID_23213",2
"VID_19387",3
"VID_18482",4
"VID_21176",4
"VID_12966",5
"VID_8887",7
"VID_19996",2
"VID_18408",3
"VID_8276",7
"VID_6352",11
"VID_6445",3
"VID_20387",6
"VID_9546",8
"VID_21790",8
"VID_7654",11
"VID_16712",17
"VID_10840",2
"VID_19999",5
"VID_13822",5
"VID_18980",3
"VID_10008",14
"VID_4530",7
"VID_16351",4
"VID_15778",8
"VID_21149",3
"VID_4818",4
"VID_11049",12
"VID_7002",3
"VID_878",6
"VID_11984",6
"VID_15141",9
"VID_218",3
"VID_11124",2
"VID_16095",4
"VID_18327",4
"VID_11341",4
"VID_9023",7
"VID_12220",3
"VID_22437",4
"VID_16257",4
"VID_16551",10
"VID_18659",4
"VID_21731",5
"VID_16612",2
"VID_741",4
"VID_4741",9
"VID_15437",5
"VID_16979",4
"VID_6796",6
"VID_22820",4
"VID_3926",9
"VID_3214",4
"VID_22874",3
"VID_10811",3
"VID_8140",4
"VID_16038",2
"VID_3998",4
"VID_5744",7
"VID_797",6
"VID_4270",6
"VID_5027",8
"VID_16970",7
"VID_13237",3
"VID_19787",4
"VID_2360",2
"VID_17808",3
"VID_22556",2
"VID_6448",15
"VID_12337",2
"VID_19338",2
"VID_18567",3
"VID_5157",4
"VID_19874",7
"VID_6210",11
"VID_13174",4
"VID_20275",2
"VID_4834",5
"VID_10627",2
"VID_8658",5
"VID_16787",3
"VID_4001",3
"VID_3869",13
"VID_10192",5
"VID_10191",5
"VID_20157",1
"VID_633",5
"VID_20398",8
"VID_620",4
"VID_17579",3
"VID_15683",10
"VID_22472",3
"VID_16133",2
"VID_2723",5
"VID_23463",12
"VID_19433",6
"VID_1258",8
"VID_19005",2
"VID_13785",8
"VID_13072",4
"VID_17216",3
"VID_18241",4
"VID_695",4
"VID_7968",11
"VID_11393",8
"VID_9040",5
"VID_17373",5
"VID_23010",8
"VID_9034",9
"VID_10678",7
"VID_9438",3
"VID_18624",9
"VID_23585",12
"VID_22259",4
"VID_12381",20
"VID_23529",2
"VID_8433",5
"VID_6543",8
"VID_17147",9
"VID_9693",3
"VID_11400",2
"VID_14868",7
"VID_22158",2
"VID_12391",5
"VID_13194",1
"VID_18136",2
"VID_7356",2
"VID_2548",3
"VID_21902",7
"VID_1017",3
"VID_11027",9
"VID_5825",7
"VID_2288",3
"VID_5896",10
"VID_8107",2
"VID_7877",2
"VID_6636",5
"VID_19179",5
"VID_20492",2
"VID_22422",4
"VID_4835",2
"VID_10209",4
"VID_10051",14
"VID_21646",4
"VID_20903",10
"VID_6143",16
"VID_3154",5
"VID_4902",18
"VID_21950",7
"VID_4699",5
"VID_18711",4
"VID_12978",3
"VID_3507",4
"VID_20562",3
"VID_20961",2
"VID_16426",8
"VID_23661",4
"VID_1678",6
"VID_7006",2
"VID_11426",4
"VID_8634",5
"VID_14700",2
"VID_1770",4
"VID_13216",2
"VID_22569",4
"VID_715",3
"VID_18368",5
"VID_11494",4
"VID_15003",2
"VID_21715",3
"VID_4169",9
"VID_22264",5
"VID_2968",3
"VID_12447",11
"VID_9778",5
"VID_15121",3
"VID_3824",7
"VID_6956",6
"VID_4669",11
"VID_16711",1
"VID_3694",6
"VID_6768",3
"VID_4194",10
"VID_19571",10
"VID_9057",6
"VID_23283",5
"VID_14692",9
"VID_6076",4
"VID_3807",4
"VID_9145",6
"VID_20159",2
"VID_10295",3
"VID_3501",2
"VID_19021",4
"VID_18643",5
"VID_9490",4
"VID_2822",2
"VID_19575",7
"VID_2973",12
"VID_12902",3
"VID_5057",6
"VID_20090",7
"VID_7915",4
"VID_19371",2
"VID_7190",2
"VID_19870",2
"VID_9870",2
"VID_8285",2
"VID_18128",7
"VID_207",4
"VID_23719",3
"VID_21477",9
"VID_1009",3
"VID_15931",4
"VID_22917",2
"VID_4589",4
"VID_8458",5
"VID_2796",2
"VID_15542",3
"VID_22408",5
"VID_15124",7
"VID_17825",2
"VID_473",3
"VID_10437",4
"VID_1701",5
"VID_7055",1
"VID_16785",3
"VID_5662",5
"VID_20873",7
"VID_1767",6
"VID_17638",4
"VID_7439",4
"VID_22736",4
"VID_2063",3
"VID_6782",10
"VID_8267",4
"VID_16222",9
"VID_19217",8
"VID_5556",4
"VID_2781",5
"VID_3398",8
"VID_20734",5
"VID_12911",16
"VID_21097",3
"VID_12933",2
"VID_3493",4
"VID_3974",6
"VID_10334",3
"VID_22024",5
"VID_18595",4
"VID_22391",4
"VID_6879",6
"VID_11227",4
"VID_17843",2
"VID_422",2
"VID_10140",6
"VID_18713",5
"VID_21126",4
"VID_19326",9
"VID_23094",6
"VID_21607",8
"VID_2816",3
"VID_12093",4
"VID_8251",4
"VID_18894",4
"VID_19060",4
"VID_8749",9
"VID_9961",3
"VID_15789",5
"VID_17148",3
"VID_20463",5
"VID_11779",2
"VID_19291",2
"VID_12264",7
"VID_7103",3
"VID_15427",3
"VID_1957",8
"VID_13701",11
"VID_11675",10
"VID_5046",4
"VID_16314",6
"VID_18123",8
"VID_19678",3
"VID_10699",6
"VID_9360",2
"VID_7925",7
"VID_14266",7
"VID_12351",2
"VID_8375",9
"VID_13085",6
"VID_14627",12
"VID_7660",9
"VID_13442",3
"VID_18465",7
"VID_15695",2
"VID_7070",3
"VID_15025",6
"VID_21116",4
"VID_21453",8
"VID_18774",2
"VID_16756",3
"VID_5096",4
"VID_4248",6
"VID_18169",3
"VID_21841",2
"VID_12781",6
"VID_16370",7
"VID_15825",2
"VID_403",5
"VID_4781",6
"VID_12345",2
"VID_15538",6
"VID_14025",4
"VID_16936",3
"VID_20095",2
"VID_7438",2
"VID_11729",7
"VID_4999",5
"VID_7607",4
"VID_5689",4
"VID_3281",3
"VID_9112",3
"VID_8994",13
"VID_15996",9
"VID_9323",2
"VID_18362",2
"VID_11186",6
"VID_10392",7
"VID_1255",4
"VID_23346",3
"VID_9832",3
"VID_9940",3
"VID_9643",15
"VID_16938",4
"VID_1290",4
"VID_3426",3
"VID_4630",4
"VID_21321",2
"VID_21885",11
"VID_7089",12
"VID_11630",8
"VID_13119",3
"VID_20792",4
"VID_17330",5
"VID_7240",19
"VID_2772",2
"VID_11850",3
"VID_20200",3
"VID_15212",5
"VID_6943",4
"VID_20897",3
"VID_1388",3
"VID_10288",2
"VID_16511",5
"VID_18946",2
"VID_16479",6
"VID_7422",2
"VID_21044",6
"VID_1022",7
"VID_8836",2
"VID_15949",2
"VID_12758",14
"VID_9653",9
"VID_19118",6
"VID_13758",9
"VID_3984",7
"VID_20795",2
"VID_23747",6
"VID_8467",2
"VID_14253",5
"VID_16822",3
"VID_6401",4
"VID_7485",3
"VID_23700",16
"VID_2664",6
"VID_6590",3
"VID_3594",3
"VID_12185",3
"VID_10863",2
"VID_13128",5
"VID_17394",7
"VID_10118",7
"VID_3559",8
"VID_13498",19
"VID_14367",4
"VID_20405",5
"VID_16195",15
"VID_17500",3
"VID_1706",10
"VID_1051",9
"VID_15107",5
"VID_3247",12
"VID_974",8
"VID_7247",5
"VID_20898",7
"VID_5140",6
"VID_5354",5
"VID_862",3
"VID_3770",12
"VID_13847",6
"VID_6902",3
"VID_10510",4
"VID_20502",5
"VID_16813",5
"VID_15686",2
"VID_6504",4
"VID_22493",3
"VID_21264",2
"VID_2210",2
"VID_15908",6
"VID_22634",1
"VID_3721",6
"VID_15698",5
"VID_17683",2
"VID_3146",9
"VID_11479",2
"VID_23671",6
"VID_7740",5
"VID_1291",5
"VID_22681",3
"VID_19585",2
"VID_22393",3
"VID_13111",3
"VID_23369",4
"VID_18885",5
"VID_5195",18
"VID_19343",2
"VID_11184",4
"VID_12810",4
"VID_7882",7
"VID_16066",5
"VID_18688",4
"VID_19392",10
"VID_19633",3
"VID_991",6
"VID_6997",2
"VID_17271",4
"VID_6893",4
"VID_6487",7
"VID_18737",4
"VID_16886",2
"VID_17757",5
"VID_4288",5
"VID_8491",5
"VID_9226",2
"VID_11228",3
"VID_22329",4
"VID_16365",5
"VID_16461",3
"VID_8243",9
"VID_13703",6
"VID_8413",1
"VID_20510",7
"VID_11330",9
"VID_15735",8
"VID_11622",4
"VID_10581",8
"VID_11038",7
"VID_20957",4
"VID_1676",5
"VID_4613",5
"VID_16008",11
"VID_3584",8
"VID_1864",9
"VID_13943",3
"VID_16911",2
"VID_14835",3
"VID_21499",5
"VID_1744",5
"VID_21489",6
"VID_9505",12
"VID_7855",4
"VID_8220",2
"VID_20726",3
"VID_17091",5
"VID_2596",5
"VID_6602",3
"VID_12640",4
"VID_7351",3
"VID_20717",2
"VID_20830",20
"VID_22439",3
"VID_1886",5
"VID_13200",4
"VID_23246",13
"VID_11303",3
"VID_1637",6
"VID_4191",14
"VID_3250",13
"VID_19430",2
"VID_22757",2
"VID_2532",2
"VID_22753",3
"VID_14870",2
"VID_1337",12
"VID_23507",3
"VID_7383",5
"VID_21221",2
"VID_2649",6
"VID_18849",3
"VID_21545",3
"VID_15540",3
"VID_1980",4
"VID_20833",12
"VID_20003",3
"VID_21982",5
"VID_22599",5
"VID_1466",9
"VID_1750",6
"VID_17845",3
"VID_11487",4
"VID_11878",7
"VID_8818",4
"VID_17025",2
"VID_11500",4
"VID_17632",4
"VID_6335",3
"VID_16115",2
"VID_6845",4
"VID_8653",9
"VID_23248",6
"VID_14433",4
"VID_3042",2
"VID_8705",2
"VID_13634",5
"VID_20550",4
"VID_7395",1
"VID_11989",13
"VID_3014",2
"VID_8278",8
"VID_14650",6
"VID_9617",4
"VID_17279",3
"VID_952",4
"VID_140",3
"VID_22429",5
"VID_2263",2
"VID_19823",3
"VID_1674",3
"VID_1620",5
"VID_9818",4
"VID_18530",4
"VID_11895",4
"VID_421",3
"VID_9466",3
"VID_17602",6
"VID_3845",3
"VID_11953",3
"VID_22966",3
"VID_4585",10
"VID_9050",15
"VID_19062",7
"VID_21585",6
"VID_19472",10
"VID_23199",3
"VID_6044",4
"VID_11301",2
"VID_13916",2
"VID_15461",4
"VID_16969",2
"VID_18216",4
"VID_20536",9
"VID_4122",3
"VID_16694",2
"VID_5176",3
"VID_21605",6
"VID_509",2
"VID_13572",6
"VID_16957",2
"VID_9876",4
"VID_5737",8
"VID_19766",2
"VID_19778",6
"VID_12550",4
"VID_8287",2
"VID_22506",9
"VID_2524",4
"VID_7535",12
"VID_13143",3
"VID_23761",7
"VID_14063",5
"VID_6909",3
"VID_12319",6
"VID_11749",4
"VID_17725",6
"VID_6462",3
"VID_16633",3
"VID_16391",10
"VID_4603",2
"VID_2279",7
"VID_15072",7
"VID_21812",5
"VID_4986",4
"VID_23509",3
"VID_21852",5
"VID_2743",5
"VID_2506",7
"VID_1351",9
"VID_806",5
"VID_845",3
"VID_19892",4
"VID_13970",8
"VID_19321",5
"VID_10265",6
"VID_4576",2
"VID_14221",4
"VID_15855",12
"VID_10644",4
"VID_19372",2
"VID_5167",4
"VID_467",2
"VID_7271",9
"VID_20206",4
"VID_23132",6
"VID_19688",3
"VID_3487",7
"VID_20701",3
"VID_13525",4
"VID_4076",8
"VID_3026",2
"VID_5349",1
"VID_21331",4
"VID_12561",3
"VID_19216",8
"VID_14353",3
"VID_1753",4
"VID_1505",5
"VID_20767",6
"VID_3187",5
"VID_573",5
"VID_12147",3
"VID_16065",3
"VID_2897",7
"VID_8435",3
"VID_20803",16
"VID_18457",4
"VID_1843",5
"VID_7725",2
"VID_5479",2
"VID_13088",4
"VID_11708",2
"VID_6035",8
"VID_12426",7
"VID_5651",6
"VID_382",3
"VID_5139",4
"VID_4575",3
"VID_7543",5
"VID_8900",4
"VID_2939",10
"VID_10575",3
"VID_16411",10
"VID_5060",2
"VID_23060",8
"VID_5148",5
"VID_14243",2
"VID_150",4
"VID_2460",6
"VID_8473",2
"VID_15463",11
"VID_3821",11
"VID_20967",6
"VID_1169",4
"VID_5090",8
"VID_640",2
"VID_3538",11
"VID_7633",10
"VID_13520",5
"VID_5161",5
"VID_8585",3
"VID_6573",6
"VID_1715",6
"VID_21369",4
"VID_20228",2
"VID_4864",3
"VID_5282",7
"VID_3509",8
"VID_21917",5
"VID_22475",2
"VID_5872",4
"VID_20544",6
"VID_22972",2
"VID_3966",4
"VID_17079",3
"VID_15780",3
"VID_22901",2
"VID_20557",6
"VID_11221",5
"VID_18963",3
"VID_13992",3
"VID_21660",4
"VID_4753",5
"VID_7803",2
"VID_14124",3
"VID_19041",4
"VID_11030",5
"VID_13826",11
"VID_6478",4
"VID_10196",4
"VID_10098",7
"VID_16088",2
"VID_3716",8
"VID_16741",3
"VID_10561",7
"VID_12794",5
"VID_4121",3
"VID_595",5
"VID_20627",3
"VID_12260",11
"VID_18856",5
"VID_5722",5
"VID_2613",3
"VID_17559",11
"VID_1221",8
"VID_8210",6
"VID_15497",5
"VID_9615",12
"VID_21",2
"VID_13138",1
"VID_5442",4
"VID_14541",7
"VID_782",11
"VID_3270",9
"VID_11097",9
"VID_1582",6
